"Media ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","User Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Poster url","Collection","Locked Fields","View Count"
"7774","Stargate SG-1","First Ones","The First Ones","2000","4","8","TV-PG","Dr. Jackson is taken captive by an Unas while on an archaeological dig. The SGC mounts a rescue operation, but discovers a danger of their own.","7.5","N/A","Syfy","2000-08-18","Peter DeLuise","Peter DeLuise","0:44:12","2017-04-23","2017-04-23","/library/metadata/7774/thumb/1492976549","N/A","N/A","N/A"
"7775","Stargate SG-1","N/A","Scorched Earth","2000","4","9","TV-PG","SG-1 is caught in a conflict between two civilizations trying to colonize the same planet.","7.6","N/A","Syfy","2000-08-25","Martin Wood","Joseph Mallozzi - Paul Mullie","0:44:12","2017-04-23","2017-04-23","/library/metadata/7775/thumb/1492976550","N/A","N/A","N/A"
"7776","Stargate SG-1","N/A","Beneath the Surface","2000","4","10","TV-PG","The members of SG-1 are used as forced labor in an underground alien facility after their memories are erased by the ruling elite.","7.3","N/A","Syfy","2000-09-01","Peter DeLuise","Heather E. Ash","0:44:12","2017-04-23","2017-04-23","/library/metadata/7776/thumb/1492976550","N/A","N/A","N/A"
"7777","Stargate SG-1","N/A","Point of No Return","2000","4","11","TV-PG","SG-1 investigates a conspiracy theorist who has detailed knowledge of the Stargate program.","7.4","N/A","Syfy","2000-09-08","Bill Gereghty","Paul Mullie - Joseph Mallozzi","0:44:12","2017-04-23","2017-04-23","/library/metadata/7777/thumb/1492976550","N/A","N/A","N/A"
"7778","Stargate SG-1","N/A","Tangent","2000","4","12","TV-PG","A test gone wrong leaves Jack and Teal'c marooned in space aboard a damaged prototype attack ship","7.7","N/A","Syfy","2000-09-15","Peter DeLuise","Michael Cassutt","0:44:12","2017-04-23","2017-04-23","/library/metadata/7778/thumb/1492976550","N/A","N/A","N/A"
"7779","Stargate SG-1","Curse","The Curse","2000","4","13","TV-PG","When his former mentor dies, Dr. Jackson returns to his roots -- and discovers an ancient Egyptian artifact containing a Goa'uld parasite.","7.7","N/A","Syfy","2000-09-22","Andy Mikita","Paul Mullie - Joseph Mallozzi","0:44:12","2017-04-23","2017-04-23","/library/metadata/7779/thumb/1492976550","N/A","N/A","N/A"
"7780","Stargate SG-1","Serpent's Venom","The Serpent's Venom","2000","4","14","TV-PG","SG-1 must stop Apophis and Heru-ur from forming an alliance of their powerful forces, while Teal'c is captured and tortured by the Goa'uld.","7.7","N/A","Syfy","2000-09-29","Martin Wood","Peter DeLuise","0:44:12","2017-04-23","2017-04-23","/library/metadata/7780/thumb/1492976551","N/A","N/A","N/A"
"7781","Stargate SG-1","N/A","Chain Reaction","2001","4","15","TV-PG","SG-1 must adjust to a new commanding officer when General Hammond steps down -- but O'Neill discovers foul play behind the general's resignation.","7.4","N/A","Syfy","2001-01-05","Martin Wood","Paul Mullie","0:44:12","2017-04-23","2017-04-23","/library/metadata/7781/thumb/1492976551","N/A","N/A","N/A"
"7782","Stargate SG-1","N/A","2010","2001","4","16","TV-PG","Ten years into the future, the former members of SG-1 must send a message into the past to prevent the extinction of the human race.","7.7","N/A","Syfy","2001-01-12","Andy Mikita","Brad Wright","0:44:12","2017-04-23","2017-04-23","/library/metadata/7782/thumb/1492976551","N/A","N/A","N/A"
"7783","Stargate SG-1","N/A","Absolute Power","2001","4","17","TV-PG","Jackson's teammates notice a disturbing change in him when he is reunited with the Harcesis child and given the Goa'uld genetic memory.","7.6","N/A","Syfy","2001-01-19","Peter DeLuise","Robert C. Cooper","0:44:12","2017-04-23","2017-04-23","/library/metadata/7783/thumb/1492976551","N/A","N/A","N/A"
"7784","Stargate SG-1","Light","The Light","2001","4","18","TV-PG","SG-1 finds a deserted Goa'uld palace, where a beautiful device causes suicidal tendencies.","7.2","N/A","Syfy","2001-01-26","Peter F. Woeste","James Phillips","0:44:12","2017-04-23","2017-04-23","/library/metadata/7784/thumb/1492976552","N/A","N/A","N/A"
"7785","Stargate SG-1","N/A","Prodigy","2001","4","19","TV-PG","Carter must help keep a promising young cadet from throwing away a future at the SGC. O'Neill and Teal'c encounter a dangerous life form at an offworld research base.","7.5","N/A","Syfy","2001-02-02","Peter DeLuise","Joseph Mallozzi - Paul Mullie - Brad Wright","0:44:12","2017-04-23","2017-04-23","/library/metadata/7785/thumb/1492976552","N/A","N/A","N/A"
"7786","Stargate SG-1","N/A","Entity","2001","4","20","TV-PG","The SGC is invaded by an alien life force that takes up residence in the base computer system -- and in Major Carter.","7.3","N/A","Syfy","2001-02-09","Alan Lee","Peter DeLuise","0:44:12","2017-04-23","2017-04-23","/library/metadata/7786/thumb/1492976552","N/A","N/A","N/A"
"7787","Stargate SG-1","N/A","Double Jeopardy","2001","4","21","TV-PG","SG-1 must rescue an alien world from the Goa'uld -- with help from an unexpected source. Teal'c seeks revenge on the System Lord Cronus for the murder of his father.","7.7","N/A","Syfy","2001-02-16","Michael Shanks","Robert C. Cooper","0:44:12","2017-04-23","2017-04-23","/library/metadata/7787/thumb/1492976553","N/A","N/A","N/A"
"7788","Stargate SG-1","N/A","Exodus (1)","2001","4","22","TV-PG","SG-1 helps to evacuate the Tok'ra to a new base -- but matters are complicated when a spy reveals their location to Apophis. The team attempts a daring plan to take out the Goa'uld's powerful fleet.","7.9","N/A","Syfy","2001-02-23","David Warry-Smith","Paul Mullie - Joseph Mallozzi","0:44:12","2017-04-23","2017-04-23","/library/metadata/7788/thumb/1492976553","N/A","N/A","N/A"
"12642","Taxi","N/A","Like Father, Like Daughter","1978","1","1","N/A","The cabbies embark on a frantic race against time when they team up in a wild nonstop drive from New York to Miami so that Alex can see his long-lost daughter on her twenty minute layover at the airport","6.3","N/A","ABC (US)","1978-09-12","James Burrows","David Davis - Stan Daniels - James L. Brooks","0:24:41","2017-08-05","2017-08-05","/library/metadata/12642/thumb/1501988157","N/A","N/A","N/A"
"12643","Taxi","N/A","One-Punch Banta","1978","1","2","N/A","Tony gets a chance to spar with a world champion. And when he knocks the man down, he gets a bout with a ranked fighter. Everyone but Louie supports him. But before the fight he learns what really happened between him and the champ.","7.3","N/A","ABC (US)","1978-09-19","James Burrows","Earl Pomerantz","0:24:41","2017-08-05","2017-08-05","/library/metadata/12643/thumb/1501988158","N/A","N/A","N/A"
"12644","Taxi","N/A","Blind Date","1978","1","3","N/A","Alex's romantic instincts are triggered by the sexy voice at the answering service. Her alluring manner prompts him to arrange a dinner date that turns into a big surprise.","7.0","N/A","ABC (US)","1978-09-26","James Burrows","Michael Leeson","0:24:35","2017-08-05","2017-08-05","/library/metadata/12644/thumb/1501988158","N/A","N/A","N/A"
"12645","Taxi","N/A","Bobby's Acting Career","1978","1","4","N/A","The high-spirited taxi gang helps a jittery Bobby fight potential disappointment when he decides that he will end his stage career if he doesn't get an acting job before midnight.","7.0","N/A","ABC (US)","1978-10-05","James Burrows","Ed Weinberger - Stan Daniels","0:24:28","2017-08-05","2017-08-05","/library/metadata/12645/thumb/1501988158","N/A","N/A","N/A"
"12646","Taxi","N/A","Come as You Aren't","1978","1","5","N/A","Elaine fears the worst when the cabbies invite themselves to her party for her highbrow art world friends who have no clue that she moonlights as a cab driver.","7.0","N/A","ABC (US)","1978-10-10","James Burrows","Glen Charles - Les Charles","0:24:36","2017-08-05","2017-08-05","/library/metadata/12646/thumb/1501988158","N/A","N/A","N/A"
"12647","Taxi","Great Line","The Great Line","1978","1","6","N/A","A pretty girl has John in a whirl, and his determination to meet her prompts the taxi gang to come up with a surefire line that would unfreeze any woman on earth.","6.5","N/A","ABC (US)","1978-10-17","James Burrows","Earl Pomerantz","0:24:41","2017-08-05","2017-08-05","/library/metadata/12647/thumb/1501988159","N/A","N/A","N/A"
"12648","Taxi","N/A","High School Reunion","1978","1","7","N/A","Louie, an outcast in high school, dreads the idea of his class reunion. Wanna-be actor Bobby Wheeler comes up with a scheme to help Louie get even with his peers.","7.0","N/A","ABC (US)","1978-10-24","James Burrows","Sy Rosen","0:24:41","2017-08-05","2017-08-05","/library/metadata/12648/thumb/1501988159","N/A","N/A","N/A"
"12649","Taxi","N/A","Paper Marriage","1978","1","8","N/A","Mechanic Latka Gravas faces deportation unless he marries an U.S. citizen. The taxi gang comes to his rescue by pitching in and hiring a local ""working girl"" to be his bride.","6.5","N/A","ABC (US)","1978-10-31","James Burrows","Barton Dean - Glen Charles - Les Charles","0:24:41","2017-08-05","2017-08-05","/library/metadata/12649/thumb/1501988159","N/A","N/A","N/A"
"12650","Taxi","N/A","Money Troubles","1978","1","9","N/A","John and his new wife, Suzanne, reach a crisis point in their marriage when one of them must drop out of college due to financial woes.","7.0","N/A","ABC (US)","1978-11-14","James Burrows","Earl Pomerantz","0:24:37","2017-08-05","2017-08-05","/library/metadata/12650/thumb/1501988159","N/A","N/A","N/A"
"12651","Taxi","N/A","Men Are Such Beasts","1978","1","10","N/A","The taxi gang scrambles to come up with a scheme aimed at ending a one sided romance when a determined, pretty cabbie sets her cap for Tony and joins the Sunshine Cab Co. to be near him.","7.5","N/A","ABC (US)","1978-11-21","James Burrows","Ed Weinberger - Stan Daniels","0:24:39","2017-08-05","2017-08-05","/library/metadata/12651/thumb/1501988160","N/A","N/A","N/A"
"12652","Taxi","Full House for Christmas","A Full House for Christmas","1978","1","11","N/A","A Christmas party at the garage is interrupted when Louie, the dispatcher, teams up with Alex in a game of high stakes poker against his cardshark brother Nick.","6.0","N/A","ABC (US)","1978-12-12","James Burrows","Barry Kemp","0:24:36","2017-08-05","2017-08-05","/library/metadata/12652/thumb/1501988160","N/A","N/A","N/A"
"12653","Taxi","N/A","Sugar Mama","1979","1","12","N/A","Alex befriends a wealthy elderly lady who pays him to take her around the city.","N/A","N/A","ABC (US)","1979-01-16","James Burrows","Glen Charles - Les Charles","0:24:33","2017-08-05","2017-08-05","/library/metadata/12653/thumb/1501988160","N/A","N/A","N/A"
"12654","Taxi","N/A","Friends","1979","1","13","N/A","Tony's friendship with Bobby is tested when he leaves town and Bobby mistakenly kills his goldfish.","7.0","N/A","ABC (US)","1979-01-30","James Burrows","Earl Pomerantz","0:24:41","2017-08-05","2017-08-05","/library/metadata/12654/thumb/1501988161","N/A","N/A","N/A"
"12655","Taxi","N/A","Louie Sees the Light","1979","1","14","N/A","After an operation, Louie, the sharp-tongued dispatcher, panics when he has to keep a promise that he made to God during surgery to turn over a new leaf.","6.5","N/A","ABC (US)","1979-02-06","James Burrows","Ruth Bennett","0:24:33","2017-08-05","2017-08-05","/library/metadata/12655/thumb/1501988161","N/A","N/A","N/A"
"12656","Taxi","N/A","Elaine and the Lame Duck","1979","1","15","N/A","Alex feels sympathy for a fare who's a real loser with the women and arranges a date for the man with Elaine, who later discovers that her klutzy companion for the evening is a U.S. Congressman.","6.0","N/A","ABC (US)","1979-02-13","James Burrows","Glen Charles - Les Charles","0:24:32","2017-08-05","2017-08-05","/library/metadata/12656/thumb/1501988162","N/A","N/A","N/A"
"12657","Taxi","N/A","Bobby's Big Break","1979","1","16","N/A","Bobby's career dreams come true when he lands a role in a soap opera, prompting him to throw his torn-up cabbie's license at Louie, but the dispatcher vows to take revenge if Bobby ever comes crawling back.","6.5","N/A","ABC (US)","1979-02-15","James Burrows","Barry Kemp","0:24:41","2017-08-05","2017-08-05","/library/metadata/12657/thumb/1501988162","N/A","N/A","N/A"
"12658","Taxi","N/A","Mama Gravas","1979","1","17","N/A","Mechanic Latka Gravas' youthful and attractive mother makes her first visit to America, and after she and Alex meet and have an evening love affair, Latka assumes that he will soon be getting a new daddy.","7.0","N/A","ABC (US)","1979-02-27","James Burrows","Glen Charles - Les Charles","0:24:37","2017-08-05","2017-08-05","/library/metadata/12658/thumb/1501988162","N/A","N/A","N/A"
"12659","Taxi","N/A","Alex Tastes Death and Finds a Nice Restaurant","1979","1","18","N/A","When Alex's ear is nearly shot off in a holdup attempt in his cab, he stuns his fellow cabbies by quitting and exchanging his driving clothes for a waiter's tuxedo at a snobbish French restaurant.","7.0","N/A","ABC (US)","1979-03-06","James Burrows","Michael Leeson","0:24:36","2017-08-05","2017-08-05","/library/metadata/12659/thumb/1501988163","N/A","N/A","N/A"
"12660","Taxi","N/A","Hollywood Calling","1979","1","19","N/A","The cabbies fall victim to a Hollywood-style roller coaster ride when a production company visits to do a film on taxi drivers.","6.5","N/A","ABC (US)","1979-05-08","James Burrows","Glen Charles - Les Charles","0:24:40","2017-08-05","2017-08-05","/library/metadata/12660/thumb/1501988163","N/A","N/A","N/A"
"12661","Taxi","N/A","Substitute Father","1979","1","20","N/A","With Elaine going out of town to visit her sick aunt, the guys at the garage takes turns watching over her son so that he can compete in a spelling bee.","N/A","N/A","ABC (US)","1979-05-15","James Burrows","Barry Kemp","0:24:34","2017-08-05","2017-08-05","/library/metadata/12661/thumb/1501988163","N/A","N/A","N/A"
"12662","Taxi","N/A","Memories of Cab 804, Part 1","1979","1","21","N/A","When John crashes Cab 804, the cabbies are shocked into a period of mourning, as they reminisce about the wild and memorable events that occurred when they were driving the legendary cab.","7.0","N/A","ABC (US)","1979-05-22","James Burrows","Barry Kemp","0:24:41","2017-08-05","2017-08-05","/library/metadata/12662/thumb/1501988163","N/A","N/A","N/A"
"12663","Taxi","N/A","Memories of Cab 804, Part 2","1979","1","22","N/A","Mechanic Latka Gravas frantically works to save the cracked-up Cab 804 as the cabbies fondly recall times in the legendary auto when Alex delivered a baby, Louie beat a rich brat out of a wad of money, and Elaine met the perfect man.","7.0","N/A","ABC (US)","1979-05-29","James Burrows","Barry Kemp","0:24:41","2017-08-05","2017-08-05","/library/metadata/12663/thumb/1501988164","N/A","N/A","N/A"
"12328","Tinker, Tailor, Soldier, Spy","N/A","Return to the Circus","1979","1","1","TV-PG","George Smiley's quiet retirement is interrupted when messengers arrive from London Station and call upon George Smiley to come back into the game. Smiley is brought to Sir Oliver and it is revealed that a highly influential mole has been operating out of the Circus for quite some time.","8.3","N/A","BBC One","1979-09-10","John Irvin - John Le Carré","Arthur Hopcraft","0:51:27","2017-08-04","2017-08-04","/library/metadata/12328/thumb/1501898588","N/A","N/A","N/A"
"12329","Tinker, Tailor, Soldier, Spy","N/A","Tarr Tells His Story","1979","1","2","TV-PG","Ricki Tarr, an active agent, recounts a tale to the spy masters that sways Smiley in favour of returning to the Circus to secretly ferret out the mole. Tarr's tale is of The Sandmann, the KGB counterpart and nemesis of Smiley, and of his network in the Circus.","7.8","N/A","BBC One","1979-09-17","John Irvin - John Le Carré","Arthur Hopcraft","0:54:25","2017-08-04","2017-08-04","/library/metadata/12329/thumb/1501898588","N/A","N/A","N/A"
"12330","Tinker, Tailor, Soldier, Spy","N/A","Smiley Tracks the Mole","1979","1","3","TV-PG","Now that Smiley has rejoined the game he must secretly procure the information and files needed to conduct his investigation. While Peter breaks into the Circus' archives and finds files that bring a whole new perspective to consider, Smiley goes to interview an old friend.","7.9","N/A","BBC One","1979-09-24","John Irvin - John Le Carré","Arthur Hopcraft","0:54:23","2017-08-04","2017-08-04","/library/metadata/12330/thumb/1501898589","N/A","N/A","N/A"
"12331","Tinker, Tailor, Soldier, Spy","N/A","How It All Fits Together","1979","1","4","TV-PG","Ricki Tarr becomes unstable and George Smiley must examine his past to find answers. He must examine his personal life as well as his past with the Circus, especially in regard to Control. He also reflects on his meeting with Karla, 'The Sandman'.","8.1","N/A","BBC One","1979-10-01","John Irvin - John Le Carré","Arthur Hopcraft","0:54:24","2017-08-04","2017-08-04","/library/metadata/12331/thumb/1501898589","N/A","N/A","N/A"
"12332","Tinker, Tailor, Soldier, Spy","N/A","Tinker Tailor","1979","1","5","TV-PG","Smiley, now fortified with new information, goes to confront Jim Prideaux, an old spy who long since came in from the cold and is now a school teacher. Control, in his last days, seemed to have confided in him and sent him on a mission behind the Iron Curtain to find out who exactly the mole in the Circus was, Tinker, Tailor, Soldier, Rich man, or Poor man.","8.0","N/A","BBC One","1979-10-08","John Irvin - John Le Carré","Arthur Hopcraft","0:54:18","2017-08-04","2017-08-04","/library/metadata/12332/thumb/1501898590","N/A","N/A","N/A"
"12333","Tinker, Tailor, Soldier, Spy","N/A","Smiley Sets a Trap","1979","1","6","TV-PG","Smiley now has the information he needs and starts to stir things up with the men of which Control suspected one to be the mole. He is able to eliminate two, himself and one other. The waiting begins, when suddenly the message arrives that Prideaux has disappeared.","7.8","N/A","BBC One","1979-10-15","John Irvin - John Le CarrÃ©","Arthur Hopcraft","0:53:35","2017-08-04","2017-08-04","/library/metadata/12333/thumb/1501898590","N/A","N/A","N/A"
"20633","Toon Factory the Adventures of Rocky and Bullwinkle","N/A","Episode 1","N/A","0","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1:02:52","2017-11-20","2017-11-20","/library/metadata/20633/thumb/1511215715","N/A","thumb","N/A"
"443","The Twilight Zone","N/A","Where Is Everybody?","1959","1","1","TV-PG","Mike Ferris finds himself in a town strangely devoid of people. But despite the emptiness, he has the odd feeling that he's being watched...","8.2","N/A","CBS","1959-10-02","Robert Stevens","Rod Serling","0:25:52","2017-04-03","2018-12-27","/library/metadata/443/thumb/1545940374","N/A","N/A","N/A"
"444","The Twilight Zone","N/A","One for the Angels","1959","1","2","TV-PG","A street salesman cleverly eludes Death. But if he lives, a little girl must die in his place.","7.5","N/A","CBS","1959-10-09","Robert Parrish","Rod Serling","0:25:54","2017-04-03","2018-12-27","/library/metadata/444/thumb/1545940374","N/A","N/A","N/A"
"445","The Twilight Zone","N/A","Mr. Denton on Doomsday","1959","1","3","TV-PG","A has-been, drunk gunslinger finds his fast-draw abilities magically restored.","7.1","N/A","CBS","1959-10-16","Allen Reisner","Rod Serling","0:25:38","2017-04-03","2018-12-27","/library/metadata/445/thumb/1545940374","N/A","N/A","N/A"
"446","The Twilight Zone","Sixteen-Millimeter Shrine","The Sixteen-Millimeter Shrine","1959","1","4","TV-PG","An aging, former movie star lives and dreams in the past, constantly watching her old movies alone in her room.","6.4","N/A","CBS","1959-10-23","Mitchell Leisen","Rod Serling","0:25:53","2017-04-03","2018-12-27","/library/metadata/446/thumb/1545940374","N/A","N/A","N/A"
"447","The Twilight Zone","N/A","Walking Distance","1959","1","5","TV-PG","Martin Sloan, driving through the country, leaves his car and starts to walk toward his hometown, Homewood. He finds things exactly as they were when he was a child. He soon realizes he's gone back in time.","8.2","N/A","CBS","1959-10-30","Robert Stevens","Rod Serling","0:25:21","2017-04-03","2018-12-27","/library/metadata/447/thumb/1545940374","N/A","N/A","N/A"
"448","The Twilight Zone","N/A","Escape Clause","1959","1","6","TV-PG","A hypochondriac exchanges his soul for immortality and indestructibility.","6.9","N/A","CBS","1959-11-06","Mitchell Leisen","Rod Serling","0:25:57","2017-04-03","2018-12-27","/library/metadata/448/thumb/1545940375","N/A","N/A","N/A"
"449","The Twilight Zone","Lonely","The Lonely","1959","1","7","TV-PG","Corry, a man stranded on an asteroid after being convicted of a crime, receives a present of a robot who looks and sounds like a real woman.","7.2","N/A","CBS","1959-11-13","Jack Smight","Rod Serling","0:25:54","2017-04-03","2018-12-27","/library/metadata/449/thumb/1545940375","N/A","N/A","N/A"
"450","The Twilight Zone","N/A","Time Enough at Last","1959","1","8","TV-PG","A bank teller, obsessed with reading, finds himself alone after a nuclear blast.","8.9","N/A","CBS","1959-11-20","John Brahm","Rod Serling - Lynn Venable","0:25:54","2017-04-03","2018-12-27","/library/metadata/450/thumb/1545940375","N/A","N/A","N/A"
"451","The Twilight Zone","N/A","Perchance to Dream","1959","1","9","TV-PG","A man is terrified of falling asleep for fear he might die.","7.0","N/A","CBS","1959-11-27","Robert Florey","Charles Beaumont","0:25:55","2017-04-03","2018-12-27","/library/metadata/451/thumb/1545940375","N/A","N/A","N/A"
"452","The Twilight Zone","N/A","Judgment Night","1959","1","10","TV-PG","In 1942, a German wonders why he's on the deck of a British steamship, with no memory of how he got there, and an overwhelming sense of impending doom.","7.9","N/A","CBS","1959-12-04","John Brahm","Rod Serling","0:25:54","2017-04-03","2018-12-27","/library/metadata/452/thumb/1545940375","N/A","N/A","N/A"
"453","The Twilight Zone","N/A","And When the Sky Was Opened","1959","1","11","TV-PG","Three astronauts have returned from this first space flight. Major Gart is hospitalized with a broken leg. The other two, Colonels Harrington and Forbes head for a bar. Harrington gets a strange feeling.","8.0","N/A","CBS","1959-12-11","Douglas Heyes","Rod Serling - Richard Matheson","0:25:52","2017-04-03","2018-12-27","/library/metadata/453/thumb/1545940375","N/A","N/A","N/A"
"454","The Twilight Zone","N/A","What You Need","1959","1","12","TV-PG","A two-bit thug thinks he's found the key to a better life in an old sidewalk salesman who has the uncanny ability to tell people what they need the most.","7.3","N/A","CBS","1959-12-25","Alvin Ganzer","C.L. Moore - Henry Kuttner","0:25:54","2017-04-03","2018-12-27","/library/metadata/454/thumb/1545940375","N/A","N/A","N/A"
"455","The Twilight Zone","Four of Us Are Dying","The Four of Us Are Dying","1960","1","13","TV-PG","A man who can change his face to resemble others gets into hot water with gangsters.","6.8","N/A","CBS","1960-01-01","John Brahm","Rod Serling - George Clayton Johnson","0:25:55","2017-04-03","2018-12-27","/library/metadata/455/thumb/1545940375","N/A","N/A","N/A"
"456","The Twilight Zone","N/A","Third from the Sun","1960","1","14","TV-PG","With all-out nuclear war about to ignite, a scientist and his pilot friend plot to escape on an experimental spaceship.","7.9","N/A","CBS","1960-01-08","Richard L. Bare","Rod Serling - Richard Matheson","0:25:54","2017-04-03","2018-12-27","/library/metadata/456/thumb/1545940375","N/A","N/A","N/A"
"457","The Twilight Zone","N/A","I Shot an Arrow into the Air","1960","1","15","TV-PG","Three astronauts believe they have crashed on an asteroid.","8.2","N/A","CBS","1960-01-15","Stuart Rosenberg","Rod Serling - Madelon Champion","0:25:52","2017-04-03","2018-12-27","/library/metadata/457/thumb/1545940375","N/A","N/A","N/A"
"458","The Twilight Zone","Hitch-Hiker","The Hitch-Hiker","1960","1","16","TV-PG","Alone on a cross-country trip, a woman continually sees the same hitch-hiker everywhere she looks.","8.3","N/A","CBS","1960-01-22","Alvin Ganzer","Rod Serling - Lucille Fletcher","0:25:57","2017-04-03","2018-12-27","/library/metadata/458/thumb/1545940375","N/A","N/A","N/A"
"459","The Twilight Zone","Fever","The Fever","1960","1","17","TV-PG","Tight fisted Franklin Gibbs is not pleased when his wife wins a trip for two to Las Vegas.  But things change when he falls under the spell of a slot machine that calls his name.","7.4","N/A","CBS","1960-01-29","Robert Florey","Rod Serling","0:25:54","2017-04-03","2018-12-27","/library/metadata/459/thumb/1545940375","N/A","N/A","N/A"
"460","The Twilight Zone","Last Flight","The Last Flight","1960","1","18","TV-PG","A World War I flying ace flies through a mysterious cloud - and lands at a modern U.S. air base in the year 1959!","6.8","N/A","CBS","1960-02-05","William F. Claxton","Richard Matheson","0:25:54","2017-04-03","2018-12-27","/library/metadata/460/thumb/1545940375","N/A","N/A","N/A"
"461","The Twilight Zone","Purple Testament","The Purple Testament","1960","1","19","TV-PG","Lt. Fitzgerald has found his own special wartime hell.  Looking into the faces of his men prior to battle, he has the disquieting ability to see who is about to die.","6.5","N/A","CBS","1960-02-12","Richard L. Bare","Rod Serling","0:25:53","2017-04-03","2018-12-27","/library/metadata/461/thumb/1545940375","N/A","N/A","N/A"
"462","The Twilight Zone","N/A","Elegy","1960","1","20","TV-PG","Three astronauts land on what looks like Earth 200 years before they left--only all of the people seem frozen in time.","7.4","N/A","CBS","1960-02-19","Douglas Heyes","Charles Beaumont","0:25:50","2017-04-03","2018-12-27","/library/metadata/462/thumb/1545940376","N/A","N/A","N/A"
"463","The Twilight Zone","N/A","Mirror Image","1960","1","21","TV-PG","Millicent Barnes sees her double at a bus terminal.","7.2","N/A","CBS","1960-02-26","John Brahm","Rod Serling","0:25:53","2017-04-03","2018-12-27","/library/metadata/463/thumb/1545940376","N/A","N/A","N/A"
"464","The Twilight Zone","Monsters Are Due on Maple Street","The Monsters Are Due on Maple Street","1960","1","22","TV-PG","Paranoia strikes the residents of Maple Street when they believe human-looking aliens have invaded the neighborhood.","8.1","N/A","CBS","1960-03-04","Ron Winston","Rod Serling","0:25:56","2017-04-03","2018-12-27","/library/metadata/464/thumb/1545940376","N/A","N/A","N/A"
"465","The Twilight Zone","World of Difference","A World of Difference","1960","1","23","TV-PG","Businessman Arthur Curtis finds his phone dead. He is then surprised to hear a voice yell, ""Cut!"" and see that his office is just a set on a sound stage. Everyone tells him that he is Jerry Raigan, a drunken movie star on the decline, and ""Arthur Curtis"" is a character he is playing in the movie ""The Private World of Arthur Curtis"".","7.7","N/A","CBS","1960-03-11","Ted Post","Richard Matheson","0:25:55","2017-04-03","2018-12-27","/library/metadata/465/thumb/1545940376","N/A","N/A","N/A"
"466","The Twilight Zone","N/A","Long Live Walter Jameson","1960","1","24","TV-PG","Walter Jameson is an excellent history teacher who talks about the past as if he had lived it.","7.0","N/A","CBS","1960-03-18","Anton Leader","Charles Beaumont","0:25:52","2017-04-03","2018-12-27","/library/metadata/466/thumb/1545940376","N/A","N/A","N/A"
"467","The Twilight Zone","N/A","People Are Alike All Over","1960","1","25","TV-PG","When a space exploration crashes on Mars, the surviving passenger is surprised to find that Martians are human-looking, very friendly and apparently just like us...","7.5","N/A","CBS","1960-03-25","Mitchell Leisen","Rod Serling - Paul W. Fairman","0:25:53","2017-04-03","2018-12-27","/library/metadata/467/thumb/1545940376","N/A","N/A","N/A"
"468","The Twilight Zone","N/A","Execution","1960","1","26","TV-PG","Just before being hanged for shooting a man in the back, a man in 1880 is transported into the future.","6.6","N/A","CBS","1960-04-01","David Orrick McDearmon","Rod Serling - George Clayton Johnson","0:25:53","2017-04-03","2018-12-27","/library/metadata/468/thumb/1545940376","N/A","N/A","N/A"
"469","The Twilight Zone","Big Tall Wish","The Big Tall Wish","1960","1","27","TV-PG","Even though Jackson breaks his hand prior to the fight, he wins because Henry - a boy who adores the fighter and believes in magic - made the """"big, tall wish."""" After the fight the boxer refuses to believe in magic. Henry tells him if he doesn't believe, it won't be true. Jackson just can't believe. Suddenly, Jackson is back in the ring, and counted out.","6.7","N/A","CBS","1960-04-08","Ron Winston","Rod Serling","0:25:55","2017-04-03","2018-12-27","/library/metadata/469/thumb/1545940376","N/A","N/A","N/A"
"470","The Twilight Zone","Nice Place to Visit","A Nice Place to Visit","1960","1","28","TV-PG","After being shot to death, Rocky Valentine encounters the amiable white-haired Mr. Pip, who gives Rocky everything he wishes for.","6.6","N/A","CBS","1960-04-15","John Brahm","Charles Beaumont","0:25:53","2017-04-03","2018-12-27","/library/metadata/470/thumb/1545940376","N/A","N/A","N/A"
"471","The Twilight Zone","N/A","Nightmare as a Child","1960","1","29","TV-PG","Schoolteacher Helen Foley finds a strange and very serious little girl on the stairs outside her apartment. The little girl seems to know her, and tries to jog her memory about a man she saw earlier that day. The man arrives at Helen's door.","6.3","N/A","CBS","1960-04-29","Alvin Ganzer","Rod Serling","0:25:51","2017-04-03","2018-12-27","/library/metadata/471/thumb/1545940376","N/A","N/A","N/A"
"472","The Twilight Zone","Stop at Willoughby","A Stop at Willoughby","1960","1","30","TV-PG","Riding home on the train one day, a man falls asleep and dreams it is 1880, and he is entering a small town called Willoughby.","7.6","N/A","CBS","1960-05-06","Robert Parrish","Rod Serling","0:25:54","2017-04-03","2018-12-27","/library/metadata/472/thumb/1545940376","N/A","N/A","N/A"
"473","The Twilight Zone","Chaser","The Chaser","1960","1","31","TV-PG","A man, desperate to win the affection of a beautiful woman, slips her a love potion. He is overjoyed that the potion works so well...at first.","5.4","N/A","CBS","1960-05-13","Douglas Heyes","John Collier - Robert Presnell Jr.","0:25:52","2017-04-03","2018-12-27","/library/metadata/473/thumb/1545940376","N/A","N/A","N/A"
